uuid,lineId,points
41eca30b-4a5d-43bc-8059-35d1f3ed5dcb,29,0
41f9627d-3f5f-481e-a2b6-c9a9a1e9330d,25,0
4201d70f-ccb8-41d8-9d23-5a73ff61ab65,53,0
422eda08-2d75-49c6-9f43-0fb1c58dcddc,93,0
4255f38e-9156-4d60-a1d4-fb86030a6dd6,48,0
42c077ee-5057-4071-8a5a-276dc8749ba4,61,0
42c8472a-9ec9-4dbf-bcd6-c043fcc9508d,89,0
42cb0403-92b8-47fd-aaaf-d0fc44aff1e2,8,0
42df81a3-6a0c-4ad8-aa44-209534ed55dd,78,0
430cd038-f99f-4931-8ad5-3733d895b098,62,0
433285ef-290f-4ca1-9f25-96f9f9dcfc8c,43,0
43adb2b7-1dda-4095-adbc-286a5204c63b,6,0
43ae1574-da51-4847-b94c-260965df1593,62,0
43fe4963-7d3a-4ffd-b219-ad352c107e14,75,0
441c8c56-4641-4df4-a593-683c1b187ce4,86,0
44266c07-7039-40e1-b4c0-ccd6232e8fc3,5,0
443114ab-b8b8-48bd-bd0b-beb4c9aacb73,66,0
4453f6fa-105b-4941-8473-b749b2b9328a,28,0
44541e21-12db-4232-ac9b-2defd4a16885,95,0
445e17da-e435-451d-83eb-4120d0a8e0d7,27,0
445e18cb-9048-4085-84f0-7966d987d146,71,0
44626f24-0772-43f4-ab01-5158f7ae9c5b,5,0
44a6fa4a-5bff-4e49-99c2-7f2f37b7ae4b,95,0
44c1b22a-60b7-4287-a108-9d2c04da0e9c,35,0
44c8af48-9eb7-4dd6-868f-2bb1f869cfbd,46,0
44db323c-918c-405b-a507-54d993e787a7,7,0
44f80d02-283d-4f80-8a0f-c1e4ede02111,88,0
4536ed10-7c84-4a92-8b36-55cec6655ffa,6,0
45712da8-18b0-4b21-901b-30402a2c9df3,43,0
4583ee84-37ad-47f7-8ff5-b16074d5d4e0,63,0
45841815-4b4a-4568-8cb2-b0d08f5b5345,56,0
459482cf-c682-4dc0-859b-ece242c7906f,17,0
45cb1e9b-2a1d-4cb0-beb0-c721f19ecac1,6,0
45cdfb88-8639-48f0-9e40-4cbf8b1fce67,46,0
45d34e6c-3e61-4d62-b737-e3cb2fd6ae8e,62,0
45f6824a-6df9-4ee3-87db-7f5611ac19e6,48,0
460d64f3-f92e-498c-a53d-223b852d9d0d,19,0
46468ba5-0120-42fc-9543-540d2d2e55a1,59,0
464b1bff-5019-4d27-adc0-7794682b7ff0,47,0
46771ad2-9d65-4924-aa65-22ac63db0b02,88,0
469a5a06-ce37-42d7-a607-08f0df7445e3,18,0
469ae8f8-059a-4bf8-94f6-555d6b3f7f3f,63,0
46cd3eb0-8181-4407-8ef1-4070ee3be46e,8,0
46dc0c43-16e8-4589-b251-2a9aed78d89a,1,0
46ead937-a525-48cf-ab67-0f3cb05a087a,82,0
47425c19-2c9e-4f2c-8064-399e116639ea,45,0
47499a54-11d5-409d-85f2-153a071cbcf6,65,0
47765607-7d32-4c7c-9244-6667da2e4674,2,0
478b040b-e24d-4b3a-9308-9e0c32afe75a,82,0
479a2bc7-3c7d-4573-8ba1-66f43c87c714,66,0
47baf5d9-9b1c-4e5a-ad0a-671e8960fa1d,18,0
47c10cb6-794e-4dd5-9683-56858e456f03,92,0
47df867c-96ed-4cd7-b91b-526008abe855,36,0
482627b3-f292-4295-85a8-64bbec335d95,51,0
485b8538-7216-4b4e-90f9-f704acef71fa,95,0
4879d87a-a527-4cc7-bd62-b446a55efd16,61,0
4885ebba-6f76-4697-8b0b-1a8b65d7bcb6,92,0
4886bce6-aeee-40e0-89b7-6137cfebe9ef,93,0
48889076-acaf-416b-9d1d-9ef69e197500,1,0
4889d1f8-19ae-4616-9dde-92526cbd6847,81,0
489bee9f-69c1-43ff-a6f0-7c218a37a71e,4,0
48c0f50f-8c8d-41d6-9a10-26c5724c3eb2,93,0
4918c483-cb92-40aa-8d6c-778e781a5ecf,46,0
4919999d-7ab5-4b5d-aa12-74bab2d86a34,55,0
491d12b8-2c20-4db4-ab15-948c88b7d16b,86,0
4945856f-86df-458b-95f2-48912be74db1,95,0
49548e24-f172-4553-b68a-0e6a191d1fb3,71,0
498f5ee9-1bfa-4612-821b-dfedbe51a7c7,56,0
4994a1b9-5ab9-4e77-96c0-fbe256d1c880,13,0
499bee46-07b4-4801-8014-f40c93ef367f,61,0
49b18d6e-64c4-49d8-a5c5-bae29aa71aac,43,0
4a03a0da-9db4-4184-aa31-60784aac1b59,38,0
4a12ddde-28ea-4272-88e5-8428afa0affa,6,0
4a345e5e-5d37-4188-ab9e-e2ec770c5ea1,77,0
4a4862ac-f9ec-4d0d-bfa8-27dc34db6f34,92,0
4a634a12-b131-44c3-a817-c0a2a7cbf897,87,0
4a6a1763-ef8d-48e6-966f-657a09d22e51,71,0
4a7b7001-91ef-47cf-b37b-1fbc81d9bf5e,52,0
4a95d771-368e-401c-b118-bcb1655ecae1,78,0
4abebb87-df83-4c4a-80d0-7f41a6364128,92,0
4ae01e45-7895-4b04-94b6-5bbedb73aab2,34,0
4b00152d-a153-435e-b649-6bf596526492,73,0
4bc2eae6-66ba-4afc-8ae1-4b784c7130d6,25,0
4bd06163-d80e-4cbf-874b-1edce7333321,13,0
4bde233c-71a4-4e48-bae2-aa6f768207d3,51,0
4beba8e9-e05e-4f2e-9081-5bd3daf31d0d,53,0
4c1e34cd-259e-4c18-95b3-99f7dea49582,83,0
4c241f59-3549-4014-9e7f-8ca0db2462b3,4,0
4c254764-67b2-4ad7-87ff-11edce0d3c6a,41,0
4c4e06bc-0d36-4cba-810f-de46f27038fa,48,0
4c5ee69d-e6c4-4751-a349-54cfbb911aff,61,0
4c742cec-5fd0-45b2-ad14-1f385526f4e5,36,0
4cefb3ec-ac7e-4af6-b439-41ae1367339c,45,0
4d17972f-5907-4269-a808-f9467d386e11,13,0
4d18627b-e848-4e98-b893-e18270388d2a,87,0
4d56390a-94aa-4eef-ab54-5540e19ca39c,4,0
4d711a43-561f-451d-a3f0-520bf229437e,45,0
4d817a35-4ce7-47cc-9a7b-62a21308824c,71,0
4da78c98-5196-4417-811f-f399715aacf3,65,0
4da98568-6834-4696-9f8f-5d0b63ff3b6f,46,0
4db88ebe-0311-4c10-b38f-542c9deb1109,29,0
4dd4927d-635d-4e25-bc6a-397f3736024b,71,0
4de51b13-e8db-49b4-b78c-dccf2b85005f,44,0
4df15243-de04-4876-aa1c-d0e167392dcf,25,0
4e1d5686-4c9f-435a-a64d-57ac1cb019a0,8,0
4e38b24a-f4c1-4cc3-b698-ff07b73dc4fb,56,0
4e690001-7d7b-4475-bac0-32daac845dc4,12,0
4e8693f7-f967-4919-97a6-83d5a11a58e4,82,0
4efc1c44-2575-457d-9728-4a283d7060ed,7,0
4f13fe08-9fb3-42fa-ba61-8fb34770a981,8,0
4f380d5b-1191-46f5-b276-07b090511e04,6,0
4f7f07fa-44f7-4be7-b459-7d4b71dda06a,58,0
4fb1f922-0083-4ef1-92d6-e8ff91d75a02,62,0
501f8044-9105-499d-ac2e-5a9ce4eae573,5,0
50409888-5d6c-4e1a-9284-679f38ee483d,9,0
50526d65-e8a6-4aa3-afea-c7eec49315fe,92,0
506183a0-208b-4536-9066-1e199c2ad340,87,0
506c17ea-0622-4455-ac99-04f89b3ced00,14,0
50c30c65-36f1-4424-b05f-4d53efa8e0b4,5,0
50df20b3-ba37-4d74-8784-00d41695ce85,45,0
51194157-8450-4ec8-92cb-8b319a133e52,28,0
5142e282-c744-403a-b2ca-6fce66dc5909,62,0
51a401fe-a090-4829-bec5-46917d4c8494,51,0
522e9a47-2464-4180-9d72-13764e8f193f,48,0
5230fc3c-c8dc-45b2-a4aa-9d5fa43d41c1,6,0
524e19e6-def5-4340-b164-880aa6b99e2c,36,0
528006ff-6dc9-4464-9408-e8994ee7f320,74,0
529449fe-9e17-4040-b39d-9b7b3b87191d,45,0
52b6ac50-825c-4454-a122-a89601f5e9e5,89,0
52e3f150-98d4-4614-a4f7-b0ae78948897,81,0
52fd3ce5-de85-45f4-be49-6b9170dc7b32,48,0
530fbe10-8043-47e4-8ecd-659ae033af09,93,0
533e1d4a-7010-4fd8-9d8b-3b3741054d1b,45,0
534fd60e-5b51-41c7-98ae-f090659b7734,49,0
53543888-ab18-4fcf-9815-760abba408ee,1,0
5362ae5f-f2ea-4355-b05c-ccf916d61550,48,0
536af4e2-b8fa-4bdc-b5de-68f029e80ac6,71,0
537592c7-eebc-41a9-94f6-3596bdf28f13,34,0
538d48e5-1a24-4ff9-8292-60259f2e60fc,93,0
5391acf1-17aa-4550-bd87-9cb609175901,25,0
53bec15b-197f-498f-b864-96cf40ab2c5a,7,0
53ced1ca-86f1-4c60-a084-e4123c8f18bd,39,0
53d9579a-b76d-4a90-b6c6-f175c3ede512,49,0
54612064-6e56-44ff-809b-fdf7dcad7742,38,0
5468cc1d-6958-4436-97b4-d4cf7996c18e,74,0
54804d72-0961-4a89-9545-4cf7110be8cf,44,0
54d68251-3440-4840-ae10-08f1204764a2,52,0
54f4f3fa-8081-4697-af96-cf49c353a9fc,8,0
550b59ab-d15c-4f24-86ba-7a2554027e61,59,0
5523413b-89cf-46fe-9d07-c4aec5832006,92,0
552a16da-73d3-4ce1-8d7e-6cd21fbf98b8,37,0
5566cfa7-1db7-489c-9dd8-c3fa2f4c81ed,46,0
55813c9e-0271-4443-be51-2182a5a5a597,9,0
55ac0069-8878-4d2f-9f56-b3290095c1cb,34,0
55b4bb62-b34b-4fad-8983-3ddbf1960170,52,0
55eb2a73-7e1b-4348-9dd2-dadf03b10f9a,61,0
55f09855-0dd1-45fe-b2e3-6b5746dbc476,46,0
55fa3a0d-338e-42e6-8746-d3a8d0aa9c5d,36,0
56763826-3a03-4608-bf4e-c2d1de1b7ac4,66,0
56b10bf4-b99e-43a3-b078-53ba121dcbe5,53,0
56c86511-6b5b-4f54-9ac1-d16722f6981d,72,0
56d85fd9-5727-4607-a8c0-09ca92401d4a,9,0
57051832-44ad-428b-8923-c9e18edc9e4b,41,0
57651d56-92be-4792-b661-977c3884eca9,12,0
5796e26a-cee6-4039-9288-1eee483d5108,58,0
579f0279-0560-4126-baaf-85500e38c231,43,0
57b8bdeb-83c8-4a84-a9c6-11c215ead120,64,0
57c17f66-c28e-42c0-bed8-eba6d1887745,62,0
57d8b2c5-d05b-42fd-ae58-53bc9b36cb27,9,0
57f73479-afd3-4b67-b112-141bf9336b1f,56,0
583e4e76-3cf8-48be-97c6-689481ad94d7,86,0
584e6560-f24c-4f32-9092-c2203ecd5ee9,25,0
587eac47-39c7-4e91-bbbe-22ac6da35b61,59,0
58b1abc8-a82f-42a5-afd3-7bd15e1f81ac,7,0
58b265fc-4cb7-4b90-86ea-3dae5e4e159f,71,0
58d62df5-18c7-402a-9010-700c7fd7595b,86,0
58e28857-9351-41be-a016-660780360bbe,55,0
58f0fe6d-6a17-4c79-9914-754de1cc93b9,48,0
58f12c99-317d-4b13-91dc-47f8ccd907b7,38,0
59267d8c-c246-48b9-9c18-81a5fce6606d,75,0
595c1582-01ac-4ae8-9238-7d691c202f90,4,0
59630459-e94c-4bcc-9868-5f6ec03abc09,12,0
59862782-835f-4745-b25e-b8e8cd0f4044,95,0
5993345f-4979-4065-83c0-a4e2c04473e4,93,0
59c7a653-691d-456d-92bb-f877f5f0ad46,73,0
59cc4094-d83d-4748-8143-9f25e7f68ea0,6,0
59cd9709-3127-49e0-b3dd-fe9e688f33d1,58,0
59d3dd72-c270-46e0-952c-249737487407,89,0
59d567f2-6dae-4333-bfd8-488a66a215ff,9,0
5a021975-fe6f-4df4-aedd-abea94e7f566,13,0
5a1eca42-5911-458f-ae39-41220af1e9b9,29,0
5a35ce81-ce78-4669-b9d7-478e58d8b66e,42,0
5a382601-145e-4007-8df0-56549db859a0,51,0
5a39ef37-6872-4476-975a-da4b881f6e16,13,0
5a8f25a1-0044-4814-a8e1-34bee68725c5,61,0
5ae88538-1d1f-443b-93b4-cc1ee50ec974,7,0
5b1dc1c8-1b8f-4bdb-be72-130f1d4dcdfb,83,0
5b3d0e8a-cd0e-45d3-9200-a57434799232,81,0
5b55395a-a3f7-4c45-af1e-b58377182865,38,0
5b749fe0-35af-48d0-bff0-efc624f4eb42,71,0
5bb00bb1-8603-44f8-bd06-31d30fc1df07,64,0
5bbca0e9-449c-4b5e-a5c0-95de9eddae2f,7,0
5bf72af2-89eb-46e7-b6c9-40b0ee0387d7,41,0
5bf97d90-28ce-41b9-8b26-49bcd80eca06,9,0
5c5baea5-593a-4684-8193-9776a88c41c3,89,0
5c88ea15-b994-4091-8533-0b8be5b6881a,19,0
5c8ae836-093a-44ad-b3c3-47bf43534706,81,0
5cbe2bfd-c385-4ea6-860e-02eece10bb21,78,0
5cd0819a-85d2-4baa-81ef-2d6d8832abbf,29,0
5ce8a642-568a-4c5a-998f-f908015e4481,79,0
5d353a35-bfed-4e69-a231-4f950ce2370d,62,0
5d4080c2-cf39-4350-9126-ef92d2535342,82,0
5d7b5e3a-30df-4d00-b0dc-afa5d8d9905f,12,0
5db86b7c-6079-4ecf-adf3-cfb4b2bb27a5,77,0
5dc1941c-5d17-4484-8703-0465061568fa,1,0
5dcee297-c393-4225-a8b9-4893fa4773c0,88,0
5ddca1b0-e955-4bfc-901e-ef15bba8341c,92,0
5ddd81b2-d6ac-4f1e-be0d-3509641a8568,62,0
5e17c32b-87fa-4aea-9920-b5fe213ab7fe,48,0
5e1aa4d1-630e-45bd-bb49-d73f704875c3,35,0
5e3ff33f-f239-46d2-a076-2e904c232668,62,0
5e4b9885-714b-423f-b2d2-2ccb7f284fc1,79,0
5e61a795-626b-4704-ad57-a9a3d10b9e7e,52,0
5e6c52c4-0919-4445-833d-0c79fe3e340a,65,0
5eb26b0d-3746-47d1-b563-2dd6b307da6b,86,0
5f048593-ef0d-4487-a0ff-c28528cdfddd,51,0
5fa78618-7633-42b6-a20e-71b4289362ec,79,0
5fb03989-56e0-42f8-b992-0c549a8f4309,55,0
5fc07aea-8afa-4a89-b0cd-44e047fd74d0,7,0
5fda02ad-f00f-4247-a215-861db727652b,83,0
5fe56cbb-5723-4fdb-9fe3-cdde175c5394,95,0
600a75b1-f7cf-427e-8da4-0e6ec1655fbb,42,0
60432a8f-f078-427b-b4ed-fe6176f89907,66,0
6076f952-3184-4daf-9c2e-9e4cb5d2f3b3,39,0
6078cbd2-fca3-48f3-a8b8-172f646a2b41,61,0
60ad7e43-3b27-4683-902c-eda379c407c0,87,0
60f6b033-00b4-43fb-980c-a74b7a54784e,5,0
6118a6c1-8b2a-47ea-8037-382c33b7e0f3,9,0
61281803-2400-46c6-8d99-3b7ff350cea7,74,0
61291e69-f19d-4750-9d2f-fd19b7d70566,7,0
615cdf97-18ee-46fe-b0a2-f3def6a75241,74,0
61b15331-b04e-483c-a646-26e304f16a3f,92,0
61f861ed-c18b-4bc2-bb9f-9ebdc7d4636b,7,0
62152ec2-86eb-45a4-a85b-d138fa0e25ff,1,0
624ddb9d-e8e4-46c6-b664-fae89b8eae11,18,0
627acfc6-06b5-4e15-94d4-c2962873e63d,1,0
628bf39c-4bea-4916-b0b3-6f4f7d3951ce,21,0
6315a558-c97c-4316-829c-ff64cc9c50d5,82,0
6358b343-f948-4e38-9b5a-b676bf6683ce,53,0
637ffa21-2c0c-4565-b1e8-1a70ee7a7c8b,59,0
639b46a3-c9c5-411d-935a-a2094769b5fa,44,0
639c6d64-59fc-4558-8705-ecaaebc93d9a,64,0
63a92388-6d7f-4f18-a4d9-28eb34eeab18,62,0
63abcbd3-9a49-4bd8-a1ff-c065f7f3f4ee,81,0
63b36b96-8b5a-4240-b293-495f4b815ad6,48,0
64115924-d0b1-4941-b0f6-b0690325acf9,82,0
642d9c0f-24bc-4074-a4dd-f431d1082f57,29,0
6447473f-a80b-4644-8fee-b66a0aedaff6,25,0
645b7556-86f6-428c-aec9-f1b95c4a1f49,65,0
647a9793-9669-4119-920a-dd551f66721f,93,0
6482f291-57db-4e07-aae1-0de55d8b42b2,28,0
64a37b12-bbf0-4d06-a1e4-d9ac67649f41,81,0
64c42b96-9080-45b2-9e63-d8af0af15fe7,48,0
6522b13c-275a-40f9-8743-b574b123a75f,54,0
6596bc77-d1d1-4db6-9459-c8192de14ea5,64,0
65d66ac3-70a8-4d8c-9ec8-7ba3fb533acf,51,0
66061ebb-0ff9-457e-9370-c3c31e6c668f,93,0
663b1b14-a5ad-4285-89ff-0acebf71085b,54,0
6656e5b6-30e7-462e-9db4-aa43cded7198,48,0
6673c321-d849-4e4e-aed0-2a8bdf272c3c,75,0
66a2c63b-fc7f-46ef-9273-e9cf81184f6d,8,0
66a33d8a-7e00-4e95-bba5-6aee68e4f99f,41,0
66b27029-383b-4e8b-b6c5-b4c6d6f10a14,86,0
66bd177c-ec4d-4894-8693-28757166e32a,75,0
66db2331-97c8-4c01-a0a8-79b0faa70d99,63,0
66ec4e06-c14c-4d96-8eb4-2832f6718575,25,0
6702164f-fd10-48e6-acf0-14f800368e36,18,0
670ca449-1edd-42bd-b150-9d77cf2bb522,8,0
672deb5d-7961-41d9-ab63-a886bcf39a78,66,0
674e5796-6b46-46d5-88fd-344b51ad0971,71,0
676d83ba-13c9-4cb8-9cdb-e10a6cac80a4,74,0
677f53a0-23b5-4a69-9844-6531a2e27213,18,0
6838bd93-eeae-477b-adef-53a72c41a4b4,58,0
68b5c262-6ca2-4270-9adc-77e2569a3034,61,0
68cd05bb-c65f-45aa-a339-7995ddb32f5f,72,0
68e9452e-2a8b-4764-97d0-6b6560f980b7,13,0
68ec103a-b1cb-485d-bb69-38115de7bced,17,0
69996d5c-0c55-449e-abec-df515d8029c5,52,0
69c82fb2-66a8-46d6-b314-0a28cb6be34d,49,0
69cdc9ca-4605-4302-9be2-c808352863fd,49,0
69d9059a-d2ab-4fb8-b453-3b962c105d65,65,0
69dd6716-428d-4b57-bae0-b745e844b066,38,0
69e64ce2-8dab-4643-a883-13801bc1543c,79,0
69fed55c-5d19-4a66-a0f1-4ff9af2285b3,86,0
6a2bc7ba-348f-4c2a-99b1-988ec64808d1,2,0
6a3252f2-0440-49f4-b37c-b3f14cc9f74a,29,0
6ab42ee0-0a99-4f9f-824b-01d5150dc8d4,25,0
6ad641a7-b0ff-4b87-8aa7-9bff939ee970,95,0
6ae1354d-2797-4390-8e5c-4140e7696268,73,0
6b0b9e03-24ea-4d6e-9771-333665edccbf,7,0
6b250ef8-d970-4eda-9bb0-ac8f591ffe37,89,0
6b65e7a8-d048-43af-9300-397643b01df4,75,0
6b8fe857-c849-4796-875d-cd7a499db7ec,46,0
6ba75634-d966-4d98-b26c-5875a3fe5d42,81,0
6ba8ee97-ffc6-4e74-96b2-524149738b2c,34,0
6bbcc243-bfb2-4124-9ebb-fc7f17d1be45,74,0
6bd83768-0eed-4248-84d1-297fb80b00da,93,0
6bfbc43d-2059-40d3-acef-e7a6d879e380,4,0
6c0a7b81-17fc-47c0-aeb9-da0f2df156bb,87,0
6c2980f5-dc43-4800-ada3-3df81885b660,55,0
6c2d1988-4629-470f-b0da-7b26f7b4b56c,25,0
6c5731d0-9abd-492c-8136-be32154a6526,37,0
6cbde06c-c19d-486d-b16b-2ebba2e5d8b7,21,0
6ce0031e-2f86-422a-ba38-09569760685f,7,0
6cfa275d-41ad-4b5a-8a32-b0c399c0598d,34,0
6d0a2fc2-ed9a-4b1b-8422-c73237b86f87,88,0
6d11d995-f021-4ad8-a621-e81e3f3eac67,6,0
6d1fae07-cfb0-474b-9680-f434de1c826b,77,0
6d2a1b46-e14e-4dcd-bbd4-601b6cec7ad8,56,0
6d52ecc2-7cdd-40e3-8bc5-f6bd39cc1d0b,6,0
6d6dff2f-d8a3-42c8-9bab-0e4e882e733e,95,0
6db996c1-0db1-4a79-bae7-31b136b0a9bd,87,0
6df89821-9cd9-49ab-b313-09fd6b0ab036,7,0
6e303cd5-ca9f-4289-ab04-b83f05d74cd0,75,0
6e58e7ed-b5f3-45ac-a3ac-8d2be8d957ff,92,0
6e79b1e1-a7a5-4414-8eef-5c70789743b5,89,0
6ead3dd2-dfe3-4e72-b264-4ad033cd8869,28,0
6eced80a-c4f5-479d-b16b-5d43aae11944,59,0
6eda5768-09d9-47af-8803-3c9195bb8383,65,0
6ee71034-a7b0-4f8f-b5b8-de26e73ac018,66,0
6ef7fc8b-6090-4100-8456-9b275fc506e8,4,0
6f06c317-9f28-4d47-a2d5-31cdfa34da98,4,0
6f1c7a1d-7225-40fb-abf6-f4190a52a91d,49,0
6f417851-a0ad-457d-9f4d-cd8a37906ef9,21,0
6f4b49da-fff6-4188-86dd-440a9d8ec026,37,0
6f7f080b-7609-47ce-a66f-d6dddaced974,73,0
6fa45339-4ba3-4714-9a50-cab03475aee0,53,0
6fd4c303-bd9a-44b8-a15d-81d1c331c475,95,0
6ff1974e-4f7b-4d79-95c0-f9ef41254a9b,4,0
700a049f-e831-4c8d-8e37-aaaa4a298566,7,0
70b3edc5-c59e-45f0-b4f4-896136b7ae33,5,0
70d59718-0add-447f-8577-74b1cd74884e,56,0
70d8a642-fc0a-46b5-9f06-ca56348e3d3f,71,0
713d4992-cede-4ab1-b1e2-67a595309112,53,0
713e3815-dae8-4c76-9270-e710a9d2d1b6,75,0
71498039-7b54-4106-8836-05b42097e3d2,53,0
71b8fc18-40d8-4826-a8be-397958511a9f,79,0
71be863e-b2cd-4390-a0f3-a1ace60c6a63,95,0
71e19eca-20e3-453a-bf0b-6ef27ad4a5db,82,0
721731df-dd4b-49ae-9954-ccd65013940b,83,0
7270fcfd-94cd-42b5-a650-5c39bade09ea,71,0
7276a1f1-fc09-43b9-a9a3-1a20fd3f21e4,55,0
72a1dce6-a138-4b77-b89c-ff0faa165452,95,0
73112608-eaad-40df-bfff-8842903758a6,82,0
73264cf6-19a1-4e5e-aabb-27fce10e663f,82,0
7344aaf2-f986-45ee-a05e-d76cf2d185f8,39,0
734de115-6dac-4d03-8e5a-656f74ef5a2b,41,0
73749548-a918-4d32-827d-d9ffcf301e69,62,0
73995c1e-7a80-41c3-8dd3-0e9863841bf3,47,0
7399dfc9-2c02-482c-ab05-9a6a22036766,74,0
73a601cf-5f56-402a-bb33-c7a8dfa4306f,87,0
73a75c24-36e9-4c87-9f59-5d5f1b41d1bd,82,0
73ec5865-616f-4ce9-9992-f93d5707450e,47,0
7408116e-0bad-4125-aa39-53395855db64,71,0
741a014f-028f-4595-827b-71a376c8f7b0,12,0
7452060f-81f8-4738-9a56-33df79e23982,19,0
74db4a31-bc4d-432f-a711-9c67c635d3f3,76,0
74fd8e21-9b72-4ff6-a1e3-3103f18b7164,77,0
7505b1c6-3c38-4a4c-b02b-433bd29a524a,7,0
756aa068-ae96-4806-ba1e-880c11e89949,83,0
7583770f-5896-48c6-a472-739c035875ef,33,0
75a6768e-1131-46c5-b4b2-dc0a11fdb005,54,0
75abbdb6-a1c6-44c8-9eef-5943ed19b290,71,0
75bb0a7f-7aa0-4fa0-9707-99d6c6454d93,56,0
75c5dd6a-a52f-48f5-bd17-f9624620a636,81,0
75ebd64f-3342-48b4-96c1-872f20285e18,54,0
75fced4f-1df6-40d7-adb5-aabab952ca3d,95,0
76016c9d-4ef1-4c50-9c52-fd4738e7157f,81,0
760b6df7-a397-4e4f-9fc0-01b5a90b0f47,65,0
763807cc-5bc6-43a7-88f2-41c035015192,58,0
7639e33d-65fc-4c92-812b-e6f75d127fe4,34,0
76884ec7-dbad-4e9d-829a-ab58b5cf5d93,65,0
768eba9b-14ac-42de-aa1a-2277245f3f7c,64,0
76aaf02e-adbc-4790-a2a2-919b7bf1216d,63,0
76bc9a8d-23ee-440e-a563-ac3b26dc04ae,37,0
76c39712-8ff6-4ed0-9997-73aa2b165373,69,0
76d4adf8-76e5-4670-91eb-4686d4073ad1,43,0
76d5060e-ceca-44b0-aade-55e1e28a4de1,64,0
770aa4e1-6e64-4af4-8daa-65bf1de04d97,35,0
770aa7c4-10f5-48dd-9e01-788278558cfe,93,0
772bd174-3072-4358-8be0-9f59661a4b42,2,0
774b381e-5817-4c2f-a9b9-186ce0f1c1ea,66,0
77508fd9-7f1b-44a7-9db4-37f533fef3b1,75,0
777eefc5-8797-4acb-86cd-21228c69e573,69,0
778866ac-b7fc-479c-ae16-cc4af3575ccb,9,0
778b7dbb-fb91-446c-a960-6abe72e26ed3,82,0
77a6993b-9155-49fb-851f-60e436241ffd,82,0
77cdeb8d-2045-485e-bd81-661d4580d320,61,0
77f31e5e-d837-4763-a86f-9d80cfbc010a,28,0
77fb1d31-9db8-44e3-9f52-15de955cd34d,54,0
7812349f-2586-475a-a8cd-0944d9def535,63,0
783564ea-0f1d-40ba-aacf-b9c9306ada8e,83,0
784157c0-8916-43c9-bc14-a57afc6049e8,79,0
78806fdd-f4d9-4df9-9ae3-a96fd1e1330c,34,0
7886951c-e53d-49a3-9f83-9e1e4b1f46f3,39,0
78ac0d6d-2e07-4240-bb8f-b0813b654d7f,25,0
78bf3313-324d-484a-9715-bf4b68eea488,54,0
78c82d34-9c89-4c75-b214-e9bbf8dfb4f8,81,0
78cc38c8-bccd-4605-87cd-796e8a01a50f,73,0
78dc2693-1a34-4cdd-bb9c-8ce20c361f8a,5,0
78fe16aa-8a13-41f9-b883-fb3c64b565d0,92,0
7924a1be-984b-46d2-babc-fdde4b3ed72a,56,0
796bd0cb-7b03-455b-85e4-f50bae020b6d,75,0
7978d0f7-b594-4f46-9b61-1cdfae538637,38,0
798e8b08-4829-4dfd-80a2-61d9f7b11ee5,82,0
79c43b27-b33c-4722-b3b0-77b6e4c1b185,46,0
79f98c42-6b31-4a03-9971-bc2de704b9a8,88,0
7a387629-1bc7-4600-9d9d-3a3be5320b96,38,0
7a38afb6-1697-494a-8fb9-f82e1ccea300,35,0
7a5d21b8-e4b0-42f1-b29d-88b06f79fc8a,38,0
7a6d0d2f-eb62-4ea4-9875-335e3fe05518,65,0
7a7a0de0-1c57-4b0c-b588-f8fbff774f38,4,0
7aa8ecd3-4f72-4992-8049-78d3ecf1a6ae,12,0
7b1bb5ee-ad0e-433c-8b05-6f157b146e31,86,0
7b3d6ab8-2205-40ce-bfa9-9ca93400ad3a,5,0
7b49e0cc-53d0-46c9-a7d0-2fae0eb1edbf,45,0
7b854267-3047-41ae-82d5-eb3df7bbb6e0,87,0
7b8a9de6-a0d3-4f73-8af5-7496945f8bf4,51,0
7b8d8b38-3c5d-4c17-9932-4249db711592,39,0
7b99ea24-badf-46fb-9420-011fce706c62,43,0
7ba85c77-8493-4ab3-b6f3-2d93863e9c73,95,0
7bac366c-523e-421f-aff4-a48de3874a25,9,0
7c1e1563-808e-49bc-899e-3bb2e74eef3e,49,0
7c415c54-94e3-4ca7-8ec4-1c9fff5ebc99,43,0
7c65b754-8da4-48d4-9ee3-0212131616ce,59,0
7caed5ce-ce06-451e-8618-3e245646e480,65,0
7cbaf037-4b51-42aa-99b7-4bd11439df11,65,0
7cd06f58-739b-4874-aed0-fbcb80a90fef,28,0
7d19597c-1635-4871-bac3-0c02c9aafd9a,59,0
7d36917d-60af-4327-8db7-48fdc0ef7f7b,2,0
7d4a2fc7-4026-423e-bc68-32a0bce46194,46,0
7d83ab1f-1ed4-4482-9357-47cab6e59d07,38,0
7d945357-2c82-435e-b3cf-2c4bbfffab9c,95,0
7d9d74ec-8e6e-4818-a993-e82b4b6d2dd9,37,0
7deb2b10-4698-4365-864b-1633e1f64a82,41,0
7def5816-19ff-4470-a585-5045a9fd763a,8,0
7df13913-750b-46dd-b8fe-2c16c81f155a,41,0
7e110946-a5bc-492b-84a3-0dbf67eeed53,81,0
7e13de2b-5ee1-48fd-a518-fa906f267553,82,0
7e55ac9c-6649-4f9b-aa12-5a7bcb1ca583,28,0
7e921f38-fa26-423b-b0fc-83cb6d8b5770,93,0
